CountryCode,ProjYear,p20,p80
NAM,2014,2.25490175243291,12.6554312747933
NLD,2014,28.8007648376982,63.6832594513511
NER,2014,1.29257792156124,3.44476255685209
NGA,2014,1.1971350226168,3.90957379952757
MKD,2014,4.69495504442085,14.4582759768173
NOR,2014,42.9057856537818,91.4360515839516
PAK,2014,2.53467223760271,5.70433701635379
PAN,2014,6.22463637645726,28.9151778667152
PNG,2014,1.4431388601698,5.25092222398056
PER,2014,4.68570302164534,17.685827401467
PHL,2014,2.52396614360651,8.00942850442962
ROU,2014,4.48271961891637,15.4120312308933
RUS,2014,9.67445657135318,28.4120628848594
RWA,2014,1.01137270309601,3.03407156203521
WSM,2014,4.33258399501893,11.9014113443858
SRB,2014,4.57017811549947,16.4934650412816
SLE,2014,1.59332645875219,4.13610283146355
SVK,2014,13.8572968874956,29.2380373805518
SVN,2014,21.3665574735434,43.4087465706367
ZAF,2014,2.02408639580955,14.2840114073436
LKA,2014,3.54151344572093,9.75063190999047
LCA,2014,5.0294039128274,22.9333713100353
SDN,2014,2.2444220350984,5.60395444681234
SWE,2014,31.6804967492215,70.9145487630482
CHE,2014,36.3156139640503,93.2485672555902
SYR,2014,2.40476963368751,6.4188276609312
TWN,2014,23.4478343516725,57.6578740717034
TJK,2014,3.32814855453498,8.78260362714154
TZA,2014,1.20820814394093,3.33550477440652
TLS,2014,1.83642949627455,4.06041098699405
TON,2014,4.59521769740565,13.0171833136054
TTO,2014,10.3814776900981,36.1024696361495
TUN,2014,5.63036522633779,15.0556493387916
TUR,2014,7.43249801176472,24.71756940203
TKM,2014,3.47124357257905,11.4047386231638
TUV,2014,3.55096007712888,10.8126094814557
UKR,2014,8.40869098620592,16.724700484777
ARE,2014,37.023070479964,99.99940397351
GBR,2014,22.6004113068455,61.9597213482262
USA,2014,26.7451577902456,91.2771488514505
URY,2014,10.8487012529183,37.1815264098607
VUT,2014,2.2754239352889,6.71241092032838
VEN,2014,4.14672250823691,17.2238476252751
VNM,2014,4.15849803935826,11.2171813958093
PSE,2014,5.49207394904655,15.2109522167389
YEM,2014,1.98094207392228,5.34825895482965
ZWE,2014,1.69311962218867,6.36482634094253
ALB,2015,4.28857941528503,11.7470346275503
DZA,2015,5.32725163309643,11.6084699901744
AGO,2015,1.11250972396974,4.8244574939987
AUS,2015,30.0443145060805,78.2836351847738
BLR,2015,11.6361810192692,24.4877380909592
BEL,2015,28.8058258587274,63.9687987335359
BLZ,2015,2.67680478575679,11.9417043501469
BTN,2015,4.59151427171571,14.8528296821051
BOL,2015,4.68883777472071,18.9855983654498
BIH,2015,10.9814693477348,29.5292004617302
BWA,2015,2.19636845356646,11.0394299418719
BRA,2015,5.76793623246268,25.8448326476929
BGR,2015,7.94850459247779,23.4931509376018
CPV,2015,3.57711683598681,12.4726492322883
CMR,2015,1.67405289651074,7.1653194499331
TCD,2015,1.31614759880045,4.96420250098601
CHL,2015,9.10736906896287,28.7464759490709
CHN,2015,4.70714807969621,15.0056986617584
COM,2015,1.91962767502223,7.80550499606989
COD,2015,0.673075761703183,2.31904472747775
COG,2015,1.24913087766985,5.37386488378078
CRI,2015,7.40705635273894,30.8600273279735
CIV,2015,1.54304678425081,5.0170327090121
HRV,2015,10.2437623801129,26.3586966514875
CYP,2015,21.156047152504,51.902010266101
DNK,2015,33.0583509001946,67.3830129750125
DJI,2015,1.93142954503342,6.51388075289546
DOM,2015,5.25340503777457,19.5445356574453
EGY,2015,3.27809244702572,7.03975780538264
SLV,2015,4.25709966784627,13.227097994597
SWZ,2015,1.52722895285917,7.52518394278227
ETH,2015,1.54639444972495,3.78292382376851
FJI,2015,4.7084712342748,12.5748858146098
FIN,2015,30.5759490082141,64.2564562520664
FRA,2015,28.5088105711457,68.1350137033547
GAB,2015,4.01251306701244,13.5148752615492
GMB,2015,2.33837135903031,6.39200941271225
GEO,2015,3.53447325974002,10.3780948309419
DEU,2015,28.7460095940604,70.5047276742505
GTM,2015,2.93356963326162,11.3169630977532
GNB,2015,99.99940397351,99.99940397351
GUY,2015,4.26875738823306,15.5776102599407
HTI,2015,1.66769848486615,5.66580401348711
HND,2015,2.14586518319624,10.5231976448276
HUN,2015,11.7762866353988,28.2551556801449
ISL,2015,32.2511888358454,66.7864752165625
IDN,2015,2.64729087524636,7.62922026930093
IRN,2015,6.65115957167851,20.4244907154452
IRQ,2015,3.52179021960123,8.29548773745551
IRL,2015,24.8813696204374,60.0408581199581
ISR,2015,13.8849017213429,50.8132195657247
ITA,2015,19.6636964407567,56.7731716272498
JAM,2015,4.2555265811349,15.2711861895609
KAZ,2015,7.19902185785904,15.2248130124505
XKX,2015,5.11034120217829,10.9781106683772
KGZ,2015,3.28485744343768,6.97686900239563
LAO,2015,2.01849797442211,5.28503621165819
LSO,2015,1.43585213640946,6.37616847954358
LBR,2015,1.27755450322987,3.51752711542023
LTU,2015,12.1487435288044,33.9729367736526
MWI,2015,0.81795344656638,2.35506303806917
MYS,2015,11.1702772377764,37.5903862230124
MDV,2015,8.39563840548649,20.7833885835779
MRT,2015,2.86532756317465,7.6031332968917
MUS,2015,6.18639919741909,16.398191157479
MEX,2015,3.90416760097266,12.5817841108949
FSM,2015,2.18530707325119,7.18249746043491
MDA,2015,5.83550621876744,12.5512686499257
MNG,2015,5.34678659752755,13.6128746897672
MNE,2015,5.63006698834411,20.34779914681
MAR,2015,4.67214797529499,13.3362212584913
MOZ,2015,0.803272635915503,3.01246266583377
MMR,2015,2.97693462445452,7.59778923249398
NAM,2015,2.34862083680607,13.7919831342346
NIC,2015,4.04911149114401,14.0082638410468
MKD,2015,4.99447781140806,15.450045734327
NOR,2015,43.3791156226344,92.3172925510374
PAK,2015,2.51707314698543,5.69845472129359
PAN,2015,6.87550167725231,31.2199178284351
PNG,2015,1.54985374839759,5.62878373603749
PRY,2015,5.67683590814756,22.905094616427
PER,2015,4.83642500583651,17.6645366365321
WSM,2015,4.46028381132837,12.3409751544548
STP,2015,1.41186401904173,4.4836679967457
SEN,2015,1.45325634407439,4.58242447883979
SRB,2015,7.71517563284607,17.2014427369558
SYC,2015,9.4138710290866,25.7652390965664
SLE,2015,1.2439454256827,3.20703400498053
SVK,2015,14.0455794308593,29.7132876016266
SVN,2015,21.360742282113,43.3762471399915
SLB,2015,1.70306349405153,4.77287550173625
ZAF,2015,1.97766028448124,14.0922961241849
LKA,2015,3.72367310503783,10.2876441685974
LCA,2015,4.89869979979816,22.6173056933612
SDN,2015,2.2979101611611,5.74075566727233
SUR,2015,2.11051539296411,14.1203911098273
SWE,2015,32.2308233007715,72.8770794937209
CHE,2015,36.3819302108607,92.8741498414188
SYR,2015,2.13606865946364,5.70352865892625
THA,2015,7.39152758086441,20.6040214363208
TGO,2015,99.99940397351,99.99940397351
TON,2015,4.65603043344647,13.121473088586
TTO,2015,10.509059285869,36.5464223786359
TUN,2015,5.74252318335661,15.0369598697279
TUR,2015,7.25314436717705,24.1003775829262
TKM,2015,3.63124376518355,11.9298587386316
ARE,2015,29.8022590814863,98.3057512615896
GBR,2015,23.3124568972565,62.2249973726494
VUT,2015,2.09106331723178,6.16475953404838
VNM,2015,4.43299824619904,12.1681472349679
YEM,2015,1.60874240711469,4.34281009521232
ZWE,2015,1.59679843636494,5.99420958528493
ARM,2016,4.02509225296669,10.6140647110813
AUS,2016,30.3654792929141,78.6283197936617
AUT,2016,31.8727704702556,76.6110646564026
BEL,2016,28.6951459041472,62.8549837396183
BLZ,2016,2.76684534896822,12.1442177805021
BOL,2016,4.59349027779279,19.2009545001209
BIH,2016,11.3795648368887,30.632675974028
BWA,2016,2.21456138513325,10.8760610229326
BGR,2016,9.09269236902789,27.1722562805521
BFA,2016,1.4507962471085,3.57298332619312
BDI,2016,0.728492384069207,2.03256785235581
CPV,2016,3.67875284008291,12.9020406029659
CMR,2016,1.70583156890015,7.30021890553191
CAN,2016,30.0884160927671,80.714046037524
CAF,2016,0.506648833154308,2.32760281516225
TCD,2016,1.19725460406537,4.50964014388498
CHL,2016,9.5670535325039,30.0304691938108
COL,2016,4.32022838163943,18.1491597183922
COD,2016,0.66710930640075,2.29771284131872
CRI,2016,7.47498197213101,31.3754933427516
CIV,2016,1.6248266749364,5.28236501743832
HRV,2016,11.3614363597308,28.1391556510897
CYP,2016,22.2793486673958,53.7268880878625
CZE,2016,19.7582534883117,37.8027300452806
DOM,2016,5.49721276421051,20.8487477292451
ECU,2016,4.97188826716591,18.417612912694
EGY,2016,3.12896738580128,6.85070405384389
EST,2016,18.0036277821645,45.9482102821351
FJI,2016,4.80871552689339,12.8384630119229
FRA,2016,29.2068859656653,68.3391160875329
GAB,2016,4.15417326364652,13.7793208225196
GMB,2016,2.38049942392797,6.38376503504997
DEU,2016,29.0831477815741,72.2968551095162
GRC,2016,10.5342288799172,30.046484209709
GIN,2016,1.62518051817879,4.27781010218797
GNB,2016,99.99940397351,99.99940397351
GUY,2016,4.38956622391912,16.0192116176095
HTI,2016,1.6591669101683,5.63710719021411
HUN,2016,12.1374699577665,29.6999710004594
ISL,2016,34.1050349981344,70.5771521815632
IND,2016,2.19529992813062,5.34613192818782
IDN,2016,2.73238200616547,8.27274335060309
IRN,2016,6.4893634713783,20.5394622974679
IRQ,2016,3.94255459168745,9.28753504947873
IRL,2016,25.8092083789741,65.0594191724279
ISR,2016,14.2400774709781,51.6792682754181
ITA,2016,20.3564249420311,57.5939738734559
KAZ,2016,6.604023511522,14.1935754152402
KEN,2016,1.39981828433786,4.52201156699973
KIR,2016,2.57456522607505,7.01963751626718
KOR,2016,22.5044267747163,57.1348596564192
KGZ,2016,3.49115918017056,7.22956325485057
LAO,2016,2.07770512014087,5.44001870683557
LBN,2016,13.0709424537603,32.8960161110117
LSO,2016,1.51648421643127,6.61889165984012
LBR,2016,1.23546923182677,3.52274744741366
LTU,2016,12.3167275787724,35.6032283806945
LUX,2016,36.7265663221769,99.9270615827318
MWI,2016,0.826361916903937,2.31870996099208
MYS,2016,11.6685695232825,39.3489152314268
MDV,2016,9.54937055006989,23.2101315326885
MLI,2016,23.614883593781,23.614883593781
MLT,2016,25.7973178459057,59.1294612198642
MRT,2016,2.83358937503805,7.52566183165352
MUS,2016,6.37723186902763,16.8420027907856
MEX,2016,4.12973656665006,13.1952050532976
MNG,2016,4.59498677892927,11.6032137792599
MNE,2016,5.92738374959479,21.4470866276464
MAR,2016,4.78122048816727,13.6366515432508
MMR,2016,3.21572320381826,7.79610872936282
NAM,2016,2.34556163589591,13.910322911092
NLD,2016,31.9227514644946,69.215289054977
NIC,2016,4.23596217907259,14.6093885499068
NER,2016,1.2978947256485,3.49411184403715
MKD,2016,5.21628149756444,16.1099245712222
NOR,2016,42.6989757722786,91.4634320785951
PAK,2016,2.70477908330779,6.13858544106079
PAN,2016,7.12771697317905,33.9465973790779
PNG,2016,1.58301000479163,5.74208558336658
PRY,2016,5.63457853097578,22.2016587663643
PER,2016,4.81729906880096,18.1743092187916
PHL,2016,2.7131697759143,8.59245729360108
POL,2016,9.95876871048784,24.0998506056322
PRT,2016,14.2682386308136,37.0865558074437
ROU,2016,6.2873669426819,14.7448782286558
RUS,2016,9.1744847603336,26.5809716043974
RWA,2016,1.02901646527386,3.15754761668853
WSM,2016,4.79390890138052,13.253353157268
STP,2016,1.39428462290439,4.53364544639563
SEN,2016,1.5029792583639,4.74718800317719
SRB,2016,5.18540273305122,17.2006230196274
SLE,2016,1.31624225182514,3.37115823273952
SVK,2016,14.9311385928941,29.9482402477451
SVN,2016,22.1879347318422,44.6372702839167
SLB,2016,1.71195421391581,4.7975639625681
ZAF,2016,1.95663211160212,13.9409424286028
SSD,2016,22.343311127408,22.343311127408
ESP,2016,17.4905921691964,51.9721625848201
LKA,2016,3.89944224626007,10.8135433495429
LCA,2016,5.55678018266099,26.0929848812014
SDN,2016,2.34882101739088,5.86813219159475
CHE,2016,36.7892514494539,94.6463597631634
SYR,2016,1.86697755554573,4.98383109216615
TWN,2016,24.3123200200629,59.1132547371246
TZA,2016,1.20898736170999,3.40862607187698
THA,2016,7.24301924229353,20.9207783615217
TLS,2016,1.83530745292939,4.05844978356646
TON,2016,4.79889602681151,13.5239531207599
TTO,2016,9.79559512363412,34.065565709416
TUN,2016,5.79783918923914,15.0557325696459
TUR,2016,7.69848250901518,26.1528376285184
TKM,2016,3.79021623441054,12.452744240592
TUV,2016,3.92604560919257,11.7267367497044
UGA,2016,1.32509684038374,4.19510181225362
ARE,2016,29.9714793709867,98.8642741400714
GBR,2016,24.734955896882,67.1842438384688
USA,2016,28.9276803851543,96.9988534914791
UZB,2016,2.20065948790696,5.58796241064352
VUT,2016,2.10739980433274,6.21415258396001
VNM,2016,4.64107717833127,12.9342720105106
PSE,2016,5.57452260125663,15.7486629928355
ZWE,2016,1.50512670894558,5.55168107402316
ALB,2017,4.29625096138251,12.120368170136
DZA,2017,5.37732607342121,11.717626361413
ARM,2017,4.1335165319954,9.58003223849479
AUS,2017,30.4484112543815,79.4349503373502
AUT,2017,31.9730913264233,75.531865226147
AZE,2017,12.9362490880406,24.8543558438199
BLR,2017,11.4349871881232,23.9874910320084
BEN,2017,0.978728143598295,3.50036218255458
BTN,2017,3.85253308133351,12.304270394072
BOL,2017,4.72526684213211,19.21059183692
BIH,2017,11.7369788519185,31.6108733830468
BWA,2017,2.23170313893304,11.5144563006671
BRA,2017,5.45908309840121,25.6434644981517
BGR,2017,9.26823755988646,26.2423397545458
BFA,2017,1.49893002041893,3.68915790103512
CMR,2017,1.72158614416515,7.36776105367505
CAN,2017,30.5138423928948,81.6055107264921
TCD,2017,1.12496155300646,4.24190771492543
CHL,2017,10.1171647874946,31.5499244360177
CHN,2017,5.39933823401615,17.107041074863
COM,2017,1.96713665188533,7.98057637143332
COG,2017,1.11665941168319,4.8117537071995
CRI,2017,7.78755381762963,32.1817145394464
CIV,2017,1.70618326653651,5.54341387741445
HRV,2017,12.1136374081191,29.6992454124973
CYP,2017,23.4205409186527,56.4446115761035
CZE,2017,20.5440408238059,39.4791003545338
DNK,2017,33.4155915555762,70.7967367755096
DJI,2017,2.10837605568646,6.6728056861579
DOM,2017,6.07238508118291,19.13949208856
EGY,2017,2.99195424503133,6.60595361150232
SLV,2017,4.54721863267222,13.6943460280073
EST,2017,19.384657253787,48.2584350508438
SWZ,2017,1.49415376004909,7.66008060611337
ETH,2017,1.70673108832816,4.19384348183564
FJI,2017,5.0402440625029,13.4564910567803
FRA,2017,29.1365985214784,67.7152872348708
GAB,2017,4.22165037205628,13.9493034889208
GMB,2017,2.42245820083242,6.49557008023098
GEO,2017,3.5172582225459,10.668534772867
GHA,2017,2.42192036271474,9.440869066677
GRC,2017,10.9991869375813,30.149236984687
GTM,2017,3.04130570216664,11.7332448481384
GIN,2017,1.74492768132461,4.58971218602713
GUY,2017,4.45935248846213,16.2744261033172
HTI,2017,1.63487326960861,5.55855428856883
HND,2017,2.12011191620109,10.5997491481255
ISL,2017,36.0031987319303,74.5263039037241
IND,2017,2.28876807583108,5.58265844174494
ITA,2017,20.1147800149518,58.1474325467416
JAM,2017,4.32280888456414,15.9142301335271
JPN,2017,25.588514656824,60.5181930629761
JOR,2017,5.22502947820861,12.9616384446321
KAZ,2017,7.05808313665002,15.239104314999
KEN,2017,1.43389583690141,4.6239941351846
XKX,2017,5.08114949926528,10.9563913263411
KGZ,2017,3.4617532777456,7.25511970731762
LAO,2017,2.41498589047482,6.31486060432308
LBN,2017,13.4184030117765,33.7311746128483
LSO,2017,1.53124753490492,6.52290396273241
LBR,2017,1.23499107977882,3.51897146670812
LTU,2017,13.7663713063644,39.7048350025344
LUX,2017,41.1851650012172,99.8086094124114
MYS,2017,12.2999685592674,41.4750892691274
MLT,2017,25.7686726649705,58.6310595041079
MRT,2017,2.83954758956609,7.53922034681011
MUS,2017,6.56764408876991,17.3490559437517
MEX,2017,5.02098141993365,17.1235943150672
FSM,2017,2.21341776242549,7.24289432184531
MDA,2017,5.86369596241427,12.3024758649542
MNG,2017,4.69101713475778,11.9864560134422
MNE,2017,6.16451391825595,22.2385513189202
MAR,2017,4.8978007266313,13.9927242224498
MOZ,2017,0.816643793676832,3.06212288012885
MMR,2017,3.50601178363613,8.01506180198772
NAM,2017,2.28257085218881,13.5319228821637
NPL,2017,2.590553704156,6.53380221599247
NIC,2017,4.28783475752627,14.8168084780288
NER,2017,1.32044224894908,3.52678308268772
MKD,2017,5.58856756751312,16.9765356884171
NOR,2017,42.7657715135428,90.6305853929902
PAK,2017,2.87446456670254,6.52287882448862
PAN,2017,7.16849883357342,33.393708433339
PNG,2017,1.60341886254925,5.83409225054161
PRY,2017,5.90690840135717,22.0319695906674
PHL,2017,2.83111076772148,8.9662396101766
POL,2017,15.8361920313508,36.5238346828716
ROU,2017,7.27173926748951,23.6752252582302
RUS,2017,9.22895558570275,26.4176256312523
WSM,2017,4.89014931945197,13.3688438620123
SEN,2017,1.56489857374972,4.94136970655323
SRB,2017,5.6510607783116,17.2166117536175
SYC,2017,9.99920767934706,27.3771679178665
SLE,2017,1.35404327873881,3.45709246563647
SVK,2017,15.5611194524898,31.32979092588
ZAF,2017,1.95651774654177,13.9498701084146
ESP,2017,18.1146545257383,52.7286521677527
LKA,2017,3.9528882790171,10.9624853648795
LCA,2017,5.64087839372237,26.5327406968177
SDN,2017,2.39115257851981,5.97321553932927
SWE,2017,32.7478380501554,74.8704313624942
CHE,2017,36.9033265336251,94.1347621927646
SYR,2017,1.51212756233741,4.03704662442828
TWN,2017,24.8820464614805,60.2459356864553
TZA,2017,1.2081307060377,3.44939449260868
THA,2017,7.34880219005842,21.3493092718685
TLS,2017,1.86469461165236,4.12381715207713
TGO,2017,99.99940397351,99.99940397351
TON,2017,4.88847388874403,13.7766535698878
TTO,2017,9.52404527123578,33.121224303169
TUN,2017,5.8366344059248,15.156429162596
TKM,2017,3.96988493345569,13.0423790664685
TUV,2017,4.02476375608459,12.1983909208154
UGA,2017,1.30216403025155,4.14667008451706
ARE,2017,29.8278857479685,98.3906626401789
GBR,2017,24.7399273025336,68.2020533191559
USA,2017,28.6472722131851,99.1874648280671
URY,2017,11.491210780347,38.1658342186857
UZB,2017,2.2603927843193,5.74933374217242
VUT,2017,2.14584780335608,6.3228936069001
PSE,2017,5.5826776957193,15.0850521199093
YEM,2017,1.24394403415866,3.35875859741053
ZWE,2017,1.48617903534236,5.29565538679539
ALB,2018,4.4852226692442,12.6556350611419
DZA,2018,5.41801807132475,11.8426299531584
AGO,2018,0.864285021033746,3.964322184619
ARM,2018,4.06624784226976,9.43838888751244
AUS,2018,30.97288332609,80.9112597666411
AZE,2018,12.9993718710797,24.9963045276667
BGD,2018,2.43421831592554,5.78394501604285
BLR,2018,12.6550979896161,25.8470130356247
BEL,2018,29.8155249439171,64.4723801819716
BLZ,2018,2.4986572088551,10.8685257510244
BEN,2018,1.0185548869457,3.63293024580834
BTN,2018,4.37294760702615,13.9641337585238
BIH,2018,12.1303017947401,32.6718185073365
BRA,2018,5.5423003616838,26.4716182628343
BGR,2018,9.74094168802429,27.5883771591771
BFA,2018,1.55616214508214,3.8325229403445
BDI,2018,0.698389619390237,1.95302042011021
CPV,2018,3.93850019536581,13.7684906997739
CMR,2018,1.74387394805701,7.46450716898564
CAN,2018,30.581721858606,82.352691791994
CAF,2018,0.532745343431373,2.45669187282465
CHL,2018,10.3793730495481,32.3688630950258
CHN,2018,5.92377524354642,18.7792873312836
COL,2018,4.40145006991131,18.4279963090325
COM,2018,1.99555868085172,8.09265962689671
COG,2018,1.10034449215742,4.73350538922366
CRI,2018,7.68275096358557,31.8904382455417
CIV,2018,1.78656560189111,5.80668561094052
HRV,2018,12.6205016119242,30.9168718380052
CYP,2018,23.9176854618439,56.2466097090683
DJI,2018,2.21782101984385,7.01222111591156
DOM,2018,6.47258383206111,20.5397242340638
ECU,2018,4.94378048226788,18.9208232047886
EGY,2018,2.83968185904033,6.23459859789792
SLV,2018,4.77296530707612,14.8653444472379
EST,2018,20.1521223704176,50.1324843411351
SWZ,2018,1.55606636507385,7.79403833821787
ETH,2018,1.7761348250689,4.36446650016111
FJI,2018,5.18433486733148,13.8259341516385
FIN,2018,31.7875665476807,67.4592507603364
FRA,2018,28.5823002433802,68.1683282655743
GAB,2018,4.15019582978106,13.7063113698487
GMB,2018,2.50604943323694,6.72034445592148
GEO,2018,3.58095828484301,10.4883886834493
DEU,2018,28.6083927831036,73.8026724959136
GHA,2018,2.51813750507777,9.81668023206326
GRC,2018,11.146066921105,30.5320853365541
GTM,2018,3.11491625794607,12.0041845116986
GIN,2018,1.79872102703712,4.73644218220303
GNB,2018,99.99940397351,99.99940397351
GUY,2018,4.61958381273459,16.8593036146027
HTI,2018,1.63335619855305,5.55044575984284
HND,2018,2.15342660116038,11.8240856328093
HUN,2018,13.8157750161757,32.7162289586667
ISL,2018,36.9167642594837,76.0093513839859
IND,2018,2.39764258258774,5.85263583233197
IDN,2018,3.10657276748804,9.32010932238714
IRN,2018,6.28832077927627,20.6762794353456
IRQ,2018,3.64097991140782,8.57648370156178
IRL,2018,26.8771613214695,67.8433938278339
ISR,2018,14.7363102005464,53.8054355041017
ITA,2018,20.3162294652178,58.7100454174086
JAM,2018,4.38378111379131,15.638442627005
JPN,2018,25.8283545668271,60.8659170419042
JOR,2018,5.25369935099244,13.0480552269363
KAZ,2018,7.33588642077318,15.8393127827958
KEN,2018,1.48958534976339,4.80422761473917
KIR,2018,2.53346192090662,6.98741633777822
KOR,2018,23.6148494376905,59.3360016302167
XKX,2018,5.30578535813118,11.3971609726042
KGZ,2018,3.66013286143371,7.76027062320709
LAO,2018,2.52500356642391,6.61473947262082
LVA,2018,13.9652801060942,38.3574174133377
LBN,2018,13.1791976631336,33.0928531039674
LSO,2018,1.54026886981961,6.55453444221293
LBR,2018,1.21994631548974,3.47875107833065
LTU,2018,14.4098539088206,40.9702403889426
LUX,2018,41.7406347763445,99.7288356965271
MDG,2018,0.663407684493108,2.15248172998838
MWI,2018,0.848517862636835,2.36387584451695
MYS,2018,13.0996486156642,44.1684254463428
MDV,2018,10.0485854298941,24.4131746893194
MLI,2018,23.614883593781,23.614883593781
MLT,2018,26.7245146743931,60.7437801351879
MRT,2018,2.86169019862307,7.58974647613709
MUS,2018,6.81202627337527,17.9419956770618
MEX,2018,5.17291473029704,17.1893276704509
FSM,2018,2.20903299100953,7.18234216050745
MDA,2018,6.15031112886165,12.4561364506468
MNG,2018,4.84752661679336,12.515043643764
MNE,2018,6.44748110210214,23.2887104242812
MAR,2018,4.99574094576784,14.2551871828991
MOZ,2018,0.820407173378203,3.07593831833648
MMR,2018,3.70073714006032,8.46019507782559
NAM,2018,2.22748473572162,13.2104491451393
NPL,2018,2.61697623868194,6.58971890596783
NLD,2018,32.8747778870064,70.563172617643
NIC,2018,4.04172208363417,13.9884394586169
NER,2018,1.35327484228214,3.61450892738351
NGA,2018,1.29475474514079,3.84041572876921
MKD,2018,5.74178180011665,17.3454078329699
NOR,2018,43.3086650454421,91.754737435369
PAK,2018,3.0086353252782,6.82722977442547
PAN,2018,7.74465900752262,35.1111875183916
PNG,2018,1.5591422919208,5.66712524987915
PRY,2018,6.21163044592136,22.8617733243956
PER,2018,5.13015714442701,18.8571090895519
PHL,2018,2.94778113262575,9.33356726213916
POL,2018,16.5073200083476,38.0922477264513
PRT,2018,15.1719344638694,38.4581135877003
ROU,2018,7.75978986622918,25.0787404551499
RUS,2018,9.31934091463587,26.0635908557405
RWA,2018,1.09478693402157,3.38665856914031
WSM,2018,4.70262244871857,13.0105094342868
STP,2018,1.3540780012769,4.49409687943583
SEN,2018,1.62509025015393,5.12525553915594
SRB,2018,7.9125394267529,19.3575932768513
SYC,2018,10.2783720510942,28.1317743199183
SVK,2018,16.1433500397788,32.3710732014927
SVN,2018,24.0475762923698,46.9246806754377
SLB,2018,1.74900112150065,4.90627394128661
ZAF,2018,1.94539773614525,13.8594660626536
SSD,2018,0.34048671481881,1.56277624920086
ESP,2018,18.3645509487575,53.494070985936
LKA,2018,4.00657275526661,11.1001377040181
